timestamp,user,action,cpu,memory
1786001894.7002606,Bob,Purchase,56.43,92.4
1786001894.7002635,Alice,Logout,82.67,54.32
1786001894.7002656,Bob,Search,53.05,22.11
1786001894.7002735,David,View,25.64,35.61
1786001894.7002776,Emma,Logout,89.73,35.24
1786001894.7002807,Emma,Login,79.42,55.6
1786001894.7002833,Alice,Search,76.27,52.13
1786001894.7002857,David,View,48.93,63.5
1786001894.7002885,Alice,Search,21.08,30.35
1786001894.7002912,David,Logout,14.03,63.86
1786001894.7002938,Bob,View,47.58,89.92
1786001894.7002966,David,Login,56.67,22.26
1786001894.7002995,Emma,View,46.2,32.67
1786001894.7003021,Charlie,Login,80.75,26.8
1786001894.7003047,Bob,Logout,26.65,49.46
1786001894.7003071,Emma,View,45.93,50.31
1786001894.7003102,David,Login,44.67,21.4
1786001894.7003129,David,Purchase,28.47,91.79
1786001894.7003155,Bob,View,44.74,24.51
1786001894.700318,Charlie,View,25.52,66.44
1786001894.7003262,David,Logout,66.34,48.61
1786001894.7003293,Charlie,Logout,15.46,58.06
1786001894.700332,Alice,View,60.15,46.95
1786001894.7003345,Alice,View,37.89,43.49
1786001894.700338,Bob,Logout,56.39,68.67
1786001894.7003403,Emma,Purchase,81.33,77.28
1786001894.7003431,David,View,74.73,46.65
1786001894.7003453,David,Logout,16.33,84.76
1786001894.700348,Bob,Purchase,83.48,84.57
1786001894.7003508,Bob,View,57.05,33.23
1786001894.7003534,Alice,Purchase,20.56,92.2
1786001894.7003562,Charlie,View,73.99,78.88
1786001894.700359,Bob,Purchase,22.68,60.47
1786001894.7003617,David,View,24.06,43.7
1786001894.7003644,David,Purchase,53.21,72.34
1786001894.7003667,Bob,View,79.75,82.68
1786001894.7003696,Bob,Logout,80.31,92.49
1786001894.7003727,Alice,Logout,79.28,42.83
1786001894.7003753,Alice,View,76.07,71.25
1786001894.700378,Alice,View,83.44,28.1
1786001894.7003806,Alice,View,51.05,34.72
1786001894.7003834,David,View,87.54,55.91
1786001894.7003906,Charlie,Search,56.23,41.99
1786001894.7003934,Alice,Logout,53.24,74.26
1786001894.7003963,David,Purchase,36.18,71.87
1786001894.7003992,Charlie,Purchase,66.68,54.15
1786001894.7004068,David,View,40.19,36.03
1786001894.7004094,Bob,Logout,86.7,20.26
1786001894.7004123,Charlie,Search,38.82,83.77
1786001894.7004147,Alice,Search,49.2,54.01
1786001894.7004175,Alice,Search,63.64,56.74
1786001894.7004201,David,Search,51.91,64.19
1786001894.7004275,Emma,View,84.55,45.28
1786001894.7004309,Alice,View,80.6,31.87
1786001894.7004335,David,View,66.98,20.6
1786001894.700436,Charlie,Logout,77.41,41.26
1786001894.7004387,David,Purchase,72.6,70.68
1786001894.7004416,Emma,Search,13.93,91.53
1786001894.700444,Bob,Login,53.24,29.14
1786001894.7004466,Bob,Purchase,13.44,77.81
1786001894.700449,Charlie,Purchase,13.02,89.23
1786001894.7004516,Charlie,Purchase,43.77,88.42
1786001894.7004542,Alice,Search,43.22,36.67
1786001894.7004566,Bob,Logout,31.12,52.14
1786001894.7004592,Emma,Search,52.09,67.67
1786001894.700462,Charlie,Purchase,46.78,49.02
1786001894.700465,David,Login,39.23,42.26
1786001894.7004673,Emma,Login,58.32,80.81
1786001894.70047,Alice,Logout,77.54,66.16
1786001894.7004726,Alice,View,37.46,91.88
1786001894.7004752,Alice,View,15.3,40.51
1786001894.7004778,Alice,Logout,19.86,84.98
1786001894.7004805,Emma,Purchase,45.49,45.08
1786001894.7004833,Alice,Logout,42.88,24.05
1786001894.700486,Charlie,Search,67.61,85.95
1786001894.7004883,David,Purchase,56.25,87.85
1786001894.700491,Charlie,View,37.48,40.43
1786001894.7004938,Charlie,Login,75.62,27.77
1786001894.7004964,Alice,Logout,21.57,94.36
1786001894.700499,Bob,Purchase,39.97,90.37
1786001894.700502,Charlie,Login,25.96,59.39
1786001894.7005048,Emma,Login,31.16,62.08
1786001894.7005076,David,Search,64.87,39.89
1786001894.7005105,Bob,Search,54.31,84.15
1786001894.7005153,Emma,Purchase,18.2,30.15
1786001894.7005181,Bob,Purchase,88.13,24.15
1786001894.7005208,Alice,Search,24.39,49.81
1786001894.7005236,Alice,View,21.39,88.35
1786001894.7005258,David,View,15.7,70.17
1786001894.7005305,Charlie,Purchase,76.26,43.4
1786001894.700533,Alice,View,53.52,50.41
1786001894.7005358,Alice,Login,30.66,30.18
1786001894.70054,Alice,Login,77.87,73.81
1786001894.700543,Charlie,Login,56.05,42.85
1786001894.7005458,Charlie,Logout,65.44,31.45
1786001894.7005484,David,Login,72.74,38.31
1786001894.7005513,Emma,Login,89.43,60.97
1786001894.7005537,Bob,Logout,40.42,77.82
1786001894.7005563,Bob,Purchase,39.54,47.42
1786001894.7005596,Alice,Search,88.05,77.7
1786001894.7005622,David,Search,19.42,71.8
1786001894.7005646,Charlie,Login,31.29,88.5
1786001894.7005675,Emma,Purchase,44.83,72.43
1786001894.70057,Charlie,Purchase,15.97,27.21
1786001894.7005727,Bob,Logout,64.46,88.82
1786001894.700575,Alice,View,18.75,54.79
1786001894.7005837,Emma,Search,58.61,40.11
1786001894.7005866,Alice,Logout,80.9,22.85
1786001894.7005894,Charlie,Search,40.37,20.93
1786001894.700592,Emma,Login,70.26,25.15
1786001894.7005956,Bob,Logout,45.74,36.17
1786001894.7005982,David,Logout,81.59,49.9
1786001894.700601,Alice,View,51.37,71.99
1786001894.7006035,Charlie,Search,47.21,54.78
1786001894.700606,Alice,View,32.06,72.66
1786001894.7006104,Emma,View,29.53,30.14
1786001894.700613,David,View,68.05,23.4
1786001894.7006156,Bob,Purchase,52.37,30.86
1786001894.700618,Bob,View,23.22,52.48
1786001894.700621,David,Login,14.01,22.92
1786001894.7006233,Bob,Search,66.67,86.99
1786001894.700626,Bob,Login,55.8,46.3
1786001894.7006288,Charlie,Logout,84.37,39.83
1786001894.7006314,Charlie,Purchase,45.5,87.89
1786001894.700634,Alice,Login,60.05,80.35
1786001894.7006364,Charlie,Purchase,21.99,77.7
1786001894.7006397,David,Purchase,77.95,93.12
1786001894.7006428,Emma,Login,27.73,56.93
1786001894.7006452,Alice,Logout,89.51,34.0
1786001894.7006478,Emma,Logout,17.48,82.27
1786001894.7006505,David,Purchase,75.84,82.56
1786001894.7006552,David,Logout,21.02,89.85
1786001894.7006576,David,Login,32.93,35.68
1786001894.7006602,David,Purchase,63.67,71.25
1786001894.7006629,Emma,Search,22.78,69.48
1786001894.7006657,Alice,Purchase,81.6,39.88
1786001894.700668,Alice,View,35.95,82.02
1786001894.7006707,Bob,Login,63.77,74.38
1786001894.7006736,Alice,Logout,17.72,25.8
1786001894.7006757,Emma,Purchase,76.44,61.22
1786001894.7006783,Bob,Login,27.14,37.52
1786001894.700681,Charlie,Search,21.83,73.31
1786001894.7006836,Bob,Login,14.96,29.18
1786001894.700686,Charlie,View,80.15,46.19
1786001894.7006884,Bob,View,53.22,41.33
1786001894.700691,Alice,Purchase,76.16,74.77
1786001894.7006936,Bob,Logout,27.61,71.34
1786001894.7006981,Charlie,Logout,77.87,70.41
1786001894.7007012,Charlie,View,19.16,34.04
1786001894.700704,Bob,Purchase,74.05,30.5
1786001894.7007062,David,Logout,43.34,80.89
1786001894.7007089,David,Login,49.1,83.56
1786001894.7007115,David,Logout,84.62,51.67
1786001894.7007143,Alice,Purchase,12.54,93.13
1786001894.7007165,David,Search,40.16,27.3
1786001894.7007196,David,View,88.84,54.28
1786001894.7007222,Alice,Login,47.45,76.62
1786001894.700725,David,Search,69.16,55.71
1786001894.7007272,Emma,Login,25.57,27.43
1786001894.7007303,Charlie,Search,78.76,29.85
1786001894.700733,Alice,Search,70.09,85.08
1786001894.7007356,Charlie,Search,23.46,52.79
1786001894.7007382,David,Search,87.66,28.88
1786001894.700741,Alice,Logout,70.95,25.69
1786001894.7007437,Bob,Search,25.55,36.8
1786001894.7007463,Charlie,Logout,23.38,43.08
1786001894.7007494,Alice,Logout,44.9,34.24
1786001894.7007515,Emma,Login,48.01,74.01
1786001894.7007542,Charlie,Search,19.82,62.99
1786001894.700759,Bob,Login,72.2,53.29
1786001894.7007623,Emma,View,19.29,73.54
1786001894.700765,Alice,Login,82.53,83.43
1786001894.7007678,Charlie,Search,18.16,72.95
1786001894.7007728,Bob,View,61.4,47.42
1786001894.7007754,Charlie,Purchase,17.79,59.97
1786001894.7007785,Alice,View,78.47,68.83
1786001894.7007813,Charlie,Purchase,72.43,83.25
1786001894.700784,Alice,Logout,35.31,44.71
1786001894.7007864,Charlie,Purchase,73.23,44.69
1786001894.7007911,Emma,Search,18.79,49.53
1786001894.7007942,Bob,Purchase,62.26,69.71
1786001894.7007968,Alice,View,70.28,71.73
1786001894.7007995,Alice,View,15.82,83.8
1786001894.700802,Emma,Logout,57.39,57.67
1786001894.7008047,Charlie,Purchase,55.45,22.41
1786001894.7008073,Alice,Login,75.86,68.22
1786001894.70081,David,Login,84.97,55.52
1786001894.7008126,David,Logout,50.65,45.9
1786001894.7008154,Emma,Purchase,86.55,87.04
1786001894.7008178,Emma,Purchase,44.84,87.89
1786001894.7008204,Emma,Purchase,25.74,33.32
1786001894.7008233,Alice,Purchase,72.99,53.98
1786001894.7008262,Charlie,Logout,56.97,44.79
1786001894.7008288,Charlie,Purchase,86.16,35.49
1786001894.7008312,Charlie,Logout,29.7,29.23
1786001894.7008338,Charlie,Purchase,50.09,47.06
1786001894.7008362,Bob,Logout,70.35,51.87
1786001894.7008388,Bob,Login,35.36,85.66
1786001894.700842,David,Logout,31.34,66.74
1786001894.7008448,David,Purchase,65.91,72.58
1786001894.7008474,Emma,Purchase,39.6,77.49
1786001894.7008502,David,Purchase,23.81,32.56
1786001894.7008526,Alice,Purchase,83.1,54.31
1786001894.7008553,Charlie,View,24.77,91.04
1786001894.7008586,Bob,Purchase,87.6,37.26
1786001894.7008612,Emma,Search,25.12,37.45
1786001894.7008638,Alice,Purchase,71.93,52.15
1786001894.7008667,Alice,Login,10.71,49.06
1786001894.7008712,Bob,Logout,81.84,26.35
1786001894.7008758,Charlie,Purchase,25.49,22.13
1786001894.7008803,Charlie,Logout,87.74,92.97
1786001894.7008874,Alice,Purchase,33.68,42.15
1786001894.7008908,David,Logout,57.03,66.56
1786001894.7008936,Charlie,View,16.46,69.37
1786001894.7008965,Charlie,Login,44.3,42.13
1786001894.700899,Bob,Purchase,81.94,40.16
1786001894.700904,David,Login,84.56,20.41
1786001894.7009068,David,Logout,24.16,67.76
1786001894.7009094,Charlie,Logout,23.95,62.15
1786001894.7009118,Bob,View,71.82,80.61
1786001894.7009141,Bob,View,60.24,64.88
1786001894.7009168,Charlie,Search,46.31,94.31
1786001894.7009194,Charlie,Purchase,45.61,58.1
1786001894.700922,Alice,Purchase,73.39,32.02
1786001894.7009249,Alice,View,16.83,27.89
1786001894.7009273,Alice,Logout,87.33,79.96
1786001894.70093,David,Logout,59.56,93.35
1786001894.7009325,Bob,Login,19.51,25.56
1786001894.7009354,Alice,Search,11.21,37.63
1786001894.700938,David,Logout,74.34,84.01
1786001894.7009404,Bob,Login,60.01,25.01
1786001894.700943,Charlie,View,24.33,73.89
1786001894.7009456,David,Purchase,79.95,36.63
1786001894.7009506,Bob,Purchase,31.8,23.94
1786001894.700953,David,View,77.17,28.6
1786001894.700956,Alice,View,40.04,64.91
1786001894.7009587,David,View,69.87,73.36
1786001894.7009616,Emma,View,64.9,48.93
1786001894.7009642,Alice,Logout,67.39,27.9
1786001894.700967,Alice,Search,12.19,90.09
1786001894.7009697,Bob,Logout,52.14,49.67
1786001894.7009723,Bob,View,60.1,79.71
1786001894.700977,Charlie,Logout,17.08,42.56
1786001894.7009797,Emma,View,76.96,34.88
1786001894.7009828,Emma,View,18.64,42.75
1786001894.7009854,David,Logout,54.9,64.27
1786001894.7009878,Charlie,Login,40.72,28.31
1786001894.7009907,Charlie,Search,48.21,52.71
1786001894.7009935,David,Logout,32.34,40.98
1786001894.7009964,Bob,Logout,10.45,57.0
1786001894.7009993,Charlie,Purchase,60.85,57.17
1786001894.7010016,Charlie,Logout,42.85,49.29
1786001894.7010043,Charlie,Search,60.4,71.84
1786001894.701007,Emma,Logout,24.44,31.83
1786001894.7010098,Bob,Login,42.93,92.47
1786001894.7010124,Charlie,View,61.56,39.01
1786001894.701015,Bob,Login,58.91,81.43
1786001894.7010176,Alice,Logout,42.28,58.97
1786001894.7010202,Alice,Login,65.2,29.11
1786001894.7010248,Emma,Purchase,15.94,53.52
1786001894.7010276,David,Search,32.56,58.84
1786001894.7010303,Charlie,Search,39.74,62.76
1786001894.7010329,Alice,Search,79.26,31.62
1786001894.7010355,Alice,Purchase,14.26,94.91
1786001894.7010384,Bob,Purchase,86.03,32.03
1786001894.701041,Alice,Search,37.4,30.8
1786001894.7010436,Bob,Purchase,65.82,76.86
1786001894.7010465,Alice,View,80.94,38.01
1786001894.701049,Emma,View,67.57,87.21
1786001894.701052,Charlie,Search,62.71,26.31
1786001894.701054,Emma,Login,46.62,94.35
1786001894.7010567,David,Search,54.1,90.0
1786001894.7010598,Charlie,Search,42.59,27.73
1786001894.7010622,Charlie,View,67.2,42.7
1786001894.7010667,David,Login,38.69,77.15
1786001894.7010698,Charlie,Search,23.53,87.99
1786001894.7010727,Emma,Purchase,76.62,70.68
1786001894.7010756,Bob,Login,66.0,22.77
1786001894.701078,David,Search,46.71,25.18
1786001894.7010806,Bob,View,85.41,47.94
1786001894.7010834,David,Search,34.37,43.09
1786001894.7010868,Charlie,Purchase,75.89,82.86
1786001894.7010894,Alice,Search,24.42,30.45
1786001894.7010918,David,Search,47.56,91.04
1786001894.7010944,Emma,Login,73.31,60.01
1786001894.7010977,Emma,Purchase,24.99,45.74
1786001894.7011003,Alice,Login,40.35,35.52
1786001894.7011032,Charlie,Login,72.95,94.52
1786001894.7011065,Alice,Logout,48.55,91.3
1786001894.701109,Emma,Login,15.46,91.02
1786001894.7011118,Alice,Purchase,14.0,78.57
1786001894.7011144,David,Search,32.01,86.11
1786001894.7011173,Charlie,View,70.62,44.34
1786001894.70112,David,View,37.82,33.59
1786001894.7011225,Bob,Purchase,15.76,92.89
1786001894.7011259,David,Search,14.65,43.79
1786001894.7011285,Bob,View,72.41,85.34
1786001894.7011328,David,Login,32.33,84.07
1786001894.7011356,Alice,Purchase,51.69,47.05
1786001894.7011383,Bob,Search,84.56,94.62
1786001894.7011409,Alice,Purchase,60.84,63.42
1786001894.701146,David,View,81.28,23.01
1786001894.7011492,Charlie,Search,46.9,73.06
1786001894.7011518,Charlie,View,51.27,56.04
1786001894.7011545,Charlie,Purchase,17.97,38.81
1786001894.7011573,Emma,View,36.14,39.22
1786001894.7011616,Bob,Login,89.17,47.35
1786001894.7011645,Alice,View,71.44,42.11
1786001894.701167,Emma,View,40.15,29.51
1786001894.7011702,Emma,Logout,13.91,21.4
1786001894.701173,Charlie,Logout,24.79,50.46
1786001894.7011755,Charlie,View,20.62,82.43
1786001894.701178,Emma,Login,51.05,70.85
1786001894.7011814,Bob,Purchase,51.44,41.33
1786001894.701184,David,Login,43.19,60.62
1786001894.701187,Charlie,Search,37.33,41.0
1786001894.701189,Charlie,Login,22.25,42.93
1786001894.701192,Charlie,View,63.33,53.41
1786001894.7011945,Emma,Search,71.16,34.2
1786001894.7011974,Bob,Logout,39.92,26.14
1786001894.7011998,Bob,Search,88.84,27.39
1786001894.7012026,Bob,Logout,35.78,33.74
1786001894.7012055,Charlie,Login,54.02,46.9
1786001894.7012084,Charlie,Search,33.7,94.6
1786001894.701211,Alice,View,73.41,33.79
1786001894.7012134,Emma,Login,73.49,68.42
1786001894.701216,Emma,View,25.21,36.72
1786001894.7012188,Bob,Search,73.01,90.76
1786001894.7012215,Alice,Login,80.63,43.64
1786001894.7012236,Alice,Search,79.94,46.81
1786001894.7012265,Bob,Purchase,46.62,47.54
1786001894.701229,David,Login,49.27,26.12
1786001894.701232,Bob,Purchase,73.36,87.34
1786001894.701234,Charlie,Logout,27.75,83.75
1786001894.7012367,Bob,Logout,81.43,22.31
1786001894.7012393,Alice,Login,42.76,60.5
1786001894.701242,Charlie,Logout,80.78,92.21
1786001894.7012444,David,Login,43.88,35.03
1786001894.7012491,Charlie,Login,30.6,24.15
1786001894.7012527,Bob,View,47.84,58.88
1786001894.701255,Charlie,Logout,44.57,68.84
1786001894.7012577,Emma,Purchase,60.17,56.14
1786001894.7012603,Emma,Logout,68.45,72.88
1786001894.701265,Alice,View,26.51,82.86
1786001894.701268,Emma,Logout,27.98,87.1
1786001894.7012706,Charlie,Purchase,77.54,42.58
1786001894.7012732,Emma,Purchase,79.37,25.64
1786001894.701276,Emma,Search,50.14,76.95
1786001894.7012787,Emma,Logout,58.95,41.45
1786001894.701282,Alice,Search,11.87,60.53
1786001894.7012844,Alice,Search,43.26,27.12
1786001894.701287,Charlie,View,15.84,82.66
1786001894.7012894,Charlie,Search,10.04,26.23
1786001894.7012918,Alice,Search,62.14,82.78
1786001894.7012947,Charlie,Logout,81.33,27.67
1786001894.7012968,Bob,Search,69.41,66.12
1786001894.7012997,Alice,Search,70.22,37.61
1786001894.701302,Alice,View,76.63,45.41
1786001894.7013047,Alice,Login,84.16,75.08
1786001894.7013068,Emma,View,28.04,35.25
1786001894.7013094,Charlie,Search,88.14,29.45
1786001894.7013144,Emma,View,15.9,89.78
1786001894.7013175,Emma,Search,41.7,65.52
1786001894.7013206,Alice,View,13.2,79.82
1786001894.7013233,Emma,Search,70.26,51.62
1786001894.7013261,Emma,Purchase,23.25,38.73
1786001894.7013288,David,Purchase,32.27,36.98
1786001894.7013311,Bob,Purchase,88.51,38.13
1786001894.701334,Alice,View,76.43,67.52
1786001894.7013397,David,View,56.72,32.05
1786001894.701343,Bob,Purchase,46.4,53.22
1786001894.7013452,Bob,Search,51.37,60.3
1786001894.701348,Emma,Login,86.26,93.77
1786001894.7013505,Charlie,Logout,54.21,89.38
1786001894.701353,Charlie,Logout,73.42,59.43
1786001894.7013557,Charlie,Purchase,24.31,50.81
1786001894.7013586,Bob,Login,19.01,24.3
1786001894.701362,Alice,Login,14.77,74.54
1786001894.7013645,Bob,Purchase,33.62,58.0
1786001894.701367,Alice,View,79.65,46.02
1786001894.7013695,Bob,Login,61.3,81.1
1786001894.7013726,Alice,Purchase,11.61,27.45
1786001894.7013755,Alice,Purchase,33.42,31.8
1786001894.701378,Charlie,Search,41.65,46.47
1786001894.7013805,Bob,Purchase,85.58,70.05
1786001894.7013834,Charlie,Search,71.66,53.16
1786001894.7013884,Bob,Purchase,27.52,87.63
1786001894.7013907,Charlie,Logout,80.77,80.92
1786001894.7013938,Emma,Purchase,34.49,59.08
1786001894.7013965,Emma,View,79.54,32.37
1786001894.701399,Emma,Search,89.06,57.62
1786001894.7014017,Bob,Purchase,78.68,76.91
1786001894.7014043,Emma,Login,80.17,24.02
1786001894.701407,Charlie,Login,30.49,53.27
1786001894.7014098,David,Search,54.43,26.69
1786001894.7014122,Alice,View,10.38,64.98
1786001894.7014146,Emma,Purchase,50.68,69.4
1786001894.7014174,Bob,Purchase,32.39,93.69
1786001894.70142,Alice,Login,85.65,37.08
1786001894.7014227,Alice,Search,44.18,43.48
1786001894.7014253,Emma,Search,38.76,79.97
1786001894.70143,David,Login,39.35,75.11
1786001894.7014325,Alice,Login,42.76,76.86
1786001894.7014356,David,View,27.58,77.83
1786001894.7014384,David,Login,57.0,26.9
1786001894.7014413,Alice,Logout,20.95,87.85
1786001894.7014441,Charlie,View,27.24,54.31
1786001894.701447,Bob,Search,73.67,35.56
1786001894.7014494,Charlie,Login,27.5,64.32
1786001894.701452,Bob,Login,74.5,60.59
1786001894.7014546,David,View,47.64,26.59
1786001894.7014575,Alice,View,18.56,33.41
1786001894.7014601,Bob,Login,21.85,84.52
1786001894.7014625,Alice,Search,10.62,25.55
1786001894.7014651,Alice,Login,11.88,80.66
1786001894.7014678,Emma,View,58.26,28.38
1786001894.7014701,Bob,Login,12.02,76.84
1786001894.7014728,Alice,View,65.96,65.98
1786001894.7014754,Bob,Search,55.16,72.76
1786001894.701478,Bob,Purchase,82.6,94.08
1786001894.7014804,Alice,Logout,87.58,56.84
1786001894.701483,Charlie,Logout,58.2,38.49
1786001894.7014856,Alice,Search,59.56,65.87
1786001894.7014887,Charlie,Login,56.0,88.27
1786001894.7014935,Alice,View,66.16,67.07
1786001894.7014964,Charlie,Logout,59.3,76.65
1786001894.701499,David,Purchase,15.24,54.07
1786001894.7015014,Emma,View,23.52,93.25
1786001894.701504,David,Purchase,75.53,90.5
1786001894.7015085,Bob,Purchase,47.5,42.45
1786001894.7015114,Emma,View,81.26,60.37
1786001894.701514,David,Logout,88.65,83.17
1786001894.7015169,David,Login,31.74,89.04
1786001894.7015212,Charlie,Search,16.45,28.53
1786001894.7015238,Bob,Login,56.21,80.91
1786001894.701527,Alice,Login,49.57,56.79
1786001894.7015295,Alice,Search,27.92,58.01
1786001894.7015321,Charlie,Logout,86.55,91.74
1786001894.701535,Charlie,Logout,30.97,94.41
1786001894.7015378,Emma,Search,27.43,76.48
1786001894.70154,David,Login,71.15,69.31
1786001894.7015429,Charlie,Search,51.22,64.66
1786001894.7015455,Emma,View,48.3,88.04
1786001894.701548,David,Logout,38.02,36.61
1786001894.7015505,Charlie,Search,86.66,67.91
1786001894.701553,Emma,Login,22.31,93.81
1786001894.7015557,Charlie,Search,85.36,61.28
1786001894.7015584,Charlie,Search,49.66,44.83
1786001894.7015607,Alice,Search,59.51,27.63
1786001894.7015636,Emma,Login,81.85,45.58
1786001894.7015662,Emma,Login,60.63,93.7
1786001894.701569,Charlie,Login,56.96,45.91
1786001894.7015717,David,Purchase,26.09,75.4
1786001894.7015743,David,View,34.23,80.45
1786001894.701577,Charlie,Logout,80.6,80.38
1786001894.7015798,Emma,Logout,60.55,58.25
1786001894.7015824,Alice,Purchase,68.26,42.63
